Conference,Year,Paper Title,Paper DOI,Link,IEEE XPLORE Article Number,"Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,Deduped author names,filename,Citations
InfoVis,2014,OnSet: A Visualization Technique for Large-scale Binary Set Data,10.1109/TVCG.2014.2346249,http://dx.doi.org/10.1109/TVCG.2014.2346249,6876026,T,"Sadana, R.;Major, T.;Dove, A.;Stasko, J.",;;;,"Sadana, R.;Major, T.;Dove, A.;Stasko, J.",sadana_infovis_14,"riche_infovis_10,collins_infovis_09,bostock_infovis_11,freiler_infovis_08,alper_infovis_11,alsallakh_infovis_13,"
InfoVis,2014,DimpVis: Exploring Time-varying Information Visualizations by Direct Manipulation,10.1109/TVCG.2014.2346250,http://dx.doi.org/10.1109/TVCG.2014.2346250,6875985,T,"Kondo, B.;Collins, C.",;,"Kondo, B.;Collins, C.",kondo_infovis_14,"coffey_vis_13,lee_infovis_12,endert_vast_12,doerk_infovis_08,brown_vast_12,tominski_infovis_12,rufiange_infovis_13,amar_infovis_05,bostock_infovis_11,robertso_infovis_08,zhao_infovis_11,"
InfoVis,2014,Axis Calibration for Improving Data Attribute Estimation in Star Coordinates Plots,10.1109/TVCG.2014.2346258,http://dx.doi.org/10.1109/TVCG.2014.2346258,6875998,T,"Rubio-Sanchez, M.;Sanchez, A.",;,"Rubio-Sanchez, M.;Sanchez, A.",rubiosanchez_infovis_14,"diehl_infovis_10,lehmann_infovis_13,inselberg_vis_90,hoffman_vis_97,"
InfoVis,2014,"Domino: Extracting, Comparing, and Manipulating Subsets Across Multiple Tabular Datasets",10.1109/TVCG.2014.2346260,http://dx.doi.org/10.1109/TVCG.2014.2346260,6875920,T,"Gratzl, S.;Gehlenborg, N.;Lex, A.;Pfister, H.;Streit, M.",;;;;,"Gratzl, S.;Gehlenborg, N.;Lex, A.;Pfister, H.;Streit, M.",gratzl_infovis_14,"yuan_infovis_09,lex_infovis_10,inselberg_vis_90,pilhoefer_infovis_12,lex_infovis_11,bavoil_vis_05,gratzl_infovis_13,steinberger_infovis_11,im_infovis_13,claessen_infovis_11,shneiderman_infovis_06,riehmann_infovis_05,peng_infovis_04,collins_infovis_07,"
InfoVis,2014,Attribute Signatures: Dynamic Visual Summaries for Analyzing Multivariate Geographical Data,10.1109/TVCG.2014.2346265,http://dx.doi.org/10.1109/TVCG.2014.2346265,6875987,T,"Turkay, C.;Slingsby, A.;Hauser, H.;Wood, J.;Dykes, J.",;;;;,"Turkay, C.;Slingsby, A.;Hauser, H.;Wood, J.;Dykes, J.",turkay_infovis_14,"gratzl_infovis_13,turkay_infovis_11,ferreira_vast_13,slingsby_infovis_11,dykes_infovis_07,butkiewi_infovis_08,weaver_infovis_04,turkay_infovis_12,chang_infovis_07,schreck_vast_08,robertso_infovis_08,kehrer_infovis_13,"
InfoVis,2014,Origin-Destination Flow Data Smoothing and Mapping,10.1109/TVCG.2014.2346271,http://dx.doi.org/10.1109/TVCG.2014.2346271,6875983,T,Diansheng Guo;Xi Zhu,;,Diansheng Guo;Xi Zhu,guo_infovis_14,"guo_infovis_09,cui_infovis_08,holten_infovis_06,kumar_infovis_06,verbeek_infovis_11,phan_infovis_05,scheepens_infovis_11,rafiei_vis_05,"
InfoVis,2014,Stenomaps: Shorthand for shapes,10.1109/TVCG.2014.2346274,http://dx.doi.org/10.1109/TVCG.2014.2346274,6876003,T,"van Goethem, A.;Reimer, A.;Speckmann, B.;Wood, J.",;;;,"van Goethem, A.;Reimer, A.;Speckmann, B.;Wood, J.",vangoethem_infovis_14,"wattensp_infovis_05,"
InfoVis,2014,Nmap: A Novel Neighborhood Preservation Space-filling Algorithm,10.1109/TVCG.2014.2346276,http://dx.doi.org/10.1109/TVCG.2014.2346276,6876012,T,"Duarte, F.S.L.G.;Sikansi, F.;Fatore, F.M.;Fadel, S.G.;Paulovich, F.V.",;;;;,"Duarte, F.S.L.G.;Sikansi, F.;Fatore, F.M.;Fadel, S.G.;Paulovich, F.V.",duarte_infovis_14,"stasko_infovis_00,wattensp_infovis_05,mansmann_infovis_07,slingsby_infovis_09,tu_infovis_07,johnson_vis_91,wood_infovis_08,"
InfoVis,2014,Tree Colors: Color Schemes for Tree-Structured Data,10.1109/TVCG.2014.2346277,http://dx.doi.org/10.1109/TVCG.2014.2346277,6875961,T,"Tennekes, M.;de Jonge, E.",;,"Tennekes, M.;de Jonge, E.",tennekes_infovis_14,"burch2_infovis_11,stasko_infovis_00,yang_infovis_02,"
InfoVis,2014,Revisiting Bertin Matrices: New Interactions for Crafting Tabular Visualizations,10.1109/TVCG.2014.2346279,http://dx.doi.org/10.1109/TVCG.2014.2346279,6875988,T,"Perin, C.;Dragicevic, P.;Fekete, J.-D.",;;,"Perin, C.;Dragicevic, P.;Fekete, J.",perin_infovis_14,"henry_infovis_06,huron_infovis_14,fuchs_infovis_14,"
InfoVis,2014,iVisDesigner: Expressive Interactive Design of Information Visualizations,10.1109/TVCG.2014.2346291,http://dx.doi.org/10.1109/TVCG.2014.2346291,6876042,T,"Donghao Ren;Hollerer, T.;Xiaoru Yuan",;;,"Donghao Ren;Hollerer, T.;Xiaoru Yuan",ren_infovis_14,"weaver_infovis_04,heer_infovis_10,yuan_infovis_09,bostock_infovis_09,bavoil_vis_05,bostock_infovis_11,viegas_infovis_07,fekete_infovis_04,forbes_infovis_10,lee_infovis_13,card_infovis_97,claessen_infovis_11,guo_vis_11,walny_infovis_12,chi_infovis_97,"
InfoVis,2014,Constructing Visual Representations: Investigating the Use of Tangible Tokens,10.1109/TVCG.2014.2346292,http://dx.doi.org/10.1109/TVCG.2014.2346292,6875946,T,"Huron, S.;Jansen, Y.;Carpendale, S.",;;,"Huron, S.;Jansen, Y.;Carpendale, S.",huron_infovis_14,"clarkson_infovis_09,bostock_infovis_11,huron_infovis_13,viegas_infovis_07,fekete_infovis_04,walny_infovis_11,wood_vis_97,walny_infovis_12,jansen_infovis_13,grammel_infovis_10,pousman_infovis_07,micallef_infovis_12,"
InfoVis,2014,PanoramicData: Data Analysis through Pen & Touch,10.1109/TVCG.2014.2346293,http://dx.doi.org/10.1109/TVCG.2014.2346293,6876039,T,"Zgraggen, E.;Zeleznik, R.;Drucker, S.M.",;;,"Zgraggen, E.;Zeleznik, R.;Drucker, S.",zgraggen_infovis_14,"stolte_infovis_00,tobiasz_infovis_09,grammel_infovis_10,walny_infovis_11,lee_infovis_13,walny_infovis_12,elmqvist_vast_07,yuan_infovis_13,collins_infovis_07,heer_infovis_08,amar_infovis_05,mackinlay_infovis_07,lee_infovis_12,"
InfoVis,2014,The Effects of Interactive Latency on Exploratory Visual Analysis,10.1109/TVCG.2014.2346452,http://dx.doi.org/10.1109/TVCG.2014.2346452,6876022,T,"Zhicheng Liu;Heer, J.",;,"Zhicheng Liu;Heer, J.",liu_infovis_14,"liu_infovis_10,"
InfoVis,2014,Visualizing Statistical Mix Effects and Simpson's Paradox,10.1109/TVCG.2014.2346297,http://dx.doi.org/10.1109/TVCG.2014.2346297,6875927,T,"Armstrong, Z.;Wattenberg, M.",;,"Armstrong, Z.;Wattenberg, M.",armstrong_infovis_14,"sedlmair_infovis_12,viegas_infovis_07,"
InfoVis,2014,Error Bars Considered Harmful: Exploring Alternate Encodings for Mean and Error,10.1109/TVCG.2014.2346298,http://dx.doi.org/10.1109/TVCG.2014.2346298,6875915,T,"Correll, M.;Gleicher, M.",;,"Correll, M.;Gleicher, M.",correll_infovis_14,"boukhelifa_infovis_12,micallef_infovis_12,wood_infovis_12,hullman1_infovis_11,maceachren_infovis_12,"
InfoVis,2014,Four Experiments on the Perception of Bar Charts,10.1109/TVCG.2014.2346320,http://dx.doi.org/10.1109/TVCG.2014.2346320,6876021,T,"Talbot, J.;Setlur, V.;Anand, A.",;;,"Talbot, J.;Setlur, V.;Anand, A.",talbot_infovis_14,"tominski2_infovis_12,"
InfoVis,2014,Visual Parameter Space Analysis: A Conceptual Framework,10.1109/TVCG.2014.2346321,http://dx.doi.org/10.1109/TVCG.2014.2346321,6876043,T,"Sedlmair, M.;Heinzl, C.;Bruckner, S.;Piringer, H.;Moller, T.",;;;;,"Sedlmair, M.;Heinzl, C.;Bruckner, S.;Piringer, H.;Moller, T.",sedlmair_infovis_14,"spence_infovis_95,liu_infovis_10,matkovic_vis_08,kandel_vast_12,matkovic_vis_09,waser_vis_10,kang_vast_12,sedlmair_infovis_12,bruckner_vis_10,amar_infovis_05,vanwijk1_vis_93,guo_vast_09,smith_vis_07,beyer_vis_13,ingram_vast_10,wilkinso_infovis_05,roth_infovis_13,coffey_vis_13,brehmer_infovis_13,unger_vis_12,munzner_infovis_09,bertini_infovis_11,gleicher_vast_13,muehlbacher_vast_13,guo_vast_11,bavoil_vis_05,isenberg_vis_13,torsneyweir_vis_11,amirkhan_vis_10,brecheis_vis_09,afzal_vast_11,schulz_infovis_13,pretorius_infovis_11,"
InfoVis,2014,Moving beyond sequential design: Reflections on a rich multi-channel approach to data visualization,10.1109/TVCG.2014.2346323,http://dx.doi.org/10.1109/TVCG.2014.2346323,6875966,T,"Wood, J.;Beecham, R.;Dykes, J.",;;,"Wood, J.;Beecham, R.;Dykes, J.",wood_infovis_14,"block_infovis_12,wood_infovis_12,sedlmair_infovis_12,hullman1_infovis_11,jansen_infovis_13,segal_infovis_10,walker_vast_13,tory_infovis_04,lloyd_infovis_11,goodwin_infovis_13,hinrichs_infovis_08,"
InfoVis,2014,An Algebraic Process for Visualization Design,10.1109/TVCG.2014.2346325,http://dx.doi.org/10.1109/TVCG.2014.2346325,6875930,T,"Kindlmann, G.;Scheidegger, C.",;,"Kindlmann, G.;Scheidegger, C.E.",kindlmann_infovis_14,"gratzl_infovis_13,vanwijk_infovis_99,chen_vis_10,schultz_vis_10,healey_vis_96,brehmer_infovis_13,demiralp_vis_09,munzner_infovis_09,mackinlay_infovis_07,hullman_infovis_13,wattenbe_infovis_03,tory_infovis_04,kiu_vis_96,isenberg_vis_13,liu_infovis_08,hofmann_infovis_12,wickham_infovis_10,"
InfoVis,2014,Design Activity Framework for Visualization Design,10.1109/TVCG.2014.2346331,http://dx.doi.org/10.1109/TVCG.2014.2346331,6876000,T,"McKenna, S.;Mazur, D.;Agutter, J.;Meyer, M.",;;;,"McKenna, S.;Mazur, D.;Agutter, J.;Meyer, M.",mckenna_infovis_14,"sedlmair_infovis_12,lloyd_infovis_11,munzner_infovis_09,isenberg_vis_13,goodwin_infovis_13,"
InfoVis,2014,Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity,10.1109/TVCG.2014.2352953,http://dx.doi.org/10.1109/TVCG.2014.2352953,6888482,T,"Stusak, S.;Tabard, A.;Sauka, F.;Khot, R.A.;Butz, A.",;;;;,"Stusak, S.;Tabard, A.;Sauka, F.;Khot, R.A.;Butz, A.",stusak_infovis_14,"pousman_infovis_07,skog_infovis_03,jansen_infovis_13,"
InfoVis,2014,The Persuasive Power of Data Visualization,10.1109/TVCG.2014.2346419,http://dx.doi.org/10.1109/TVCG.2014.2346419,6876023,T,"Pandey, A.V.;Manivannan, A.;Nov, O.;Satterthwaite, M.;Bertini, E.",;;;;,"Pandey, A.V.;Manivannan, A.;Nov, O.;Satterthwaite, M.;Bertini, E.",pandey_infovis_14,"micallef_infovis_12,vandemoere_infovis_12,borgo_infovis_12,borkin_infovis_11,borkin_infovis_13,"
InfoVis,2014,Comparative Eye Tracking Study on Node-Link Visualizations of Trajectories,10.1109/TVCG.2014.2346420,http://dx.doi.org/10.1109/TVCG.2014.2346420,6875968,T,"Netzel, R.;Burch, M.;Weiskopf, D.",;;,"Netzel, R.;Burch, M.;Weiskopf, D.",netzel_infovis_14,"ghoniem_infovis_04,burch2_infovis_11,burch_infovis_11,"
InfoVis,2014,"Node, Node-Link, and Node-Link-Group Diagrams: An Evaluation",10.1109/TVCG.2014.2346422,http://dx.doi.org/10.1109/TVCG.2014.2346422,6876036,T,"Saket, B.;Simonetto, P.;Kobourov, S.;Borner, K.",;;;,"Saket, B.;Simonetto, P.;Kobourov, S.;Borner, K.",saket_infovis_14,"auber_infovis_03,alper_infovis_11,vanham_infovis_08,wise_infovis_95,tory_infovis_07,collins_infovis_09,fink_infovis_13,brehmer_infovis_13,"
InfoVis,2014,The Not-so-Staggering Effect of Staggered Animated Transitions on Visual Tracking,10.1109/TVCG.2014.2346424,http://dx.doi.org/10.1109/TVCG.2014.2346424,6876010,T,"Chevalier, F.;Dragicevic, P.;Franconeri, S.",;;,"Chevalier, F.;Dragicevic, P.;Franconeri, S.",chevalier_infovis_14,"micallef_infovis_12,bederson_infovis_99,plaisant_infovis_02,elmqvist_infovis_08,heer_infovis_07,"
InfoVis,2014,The Influence of Contour on Similarity Perception of Star Glyphs,10.1109/TVCG.2014.2346426,http://dx.doi.org/10.1109/TVCG.2014.2346426,6875973,T,"Fuchs, J.;Isenberg, P.;Bezerianos, A.;Fischer, F.;Bertini, E.",;;;;,"Fuchs, J.;Isenberg, P.;Bezerianos, A.;Fischer, F.;Bertini, E.",fuchs_infovis_14,"boukhelifa_infovis_12,meyerspr_vis_08,bartram_vis_11,peng_infovis_04,"
InfoVis,2014,Order of Magnitude Markers: An Empirical Study on Large Magnitude Number Detection,10.1109/TVCG.2014.2346428,http://dx.doi.org/10.1109/TVCG.2014.2346428,6875940,T,"Borgo, R.;Dearden, J.;Jones, M.W.",;;,"Borgo, R.;Dearden, J.;Jones, M.W.",borgo_infovis_14,"fink_infovis_13,kong_infovis_12,tory_infovis_04,borgo_infovis_12,amar_infovis_05,isenberg_infovis_11,talbot_infovis_10,borkin_infovis_13,"
InfoVis,2014,"Overview: The Design, Adoption, and Analysis of a Visual Document Mining Tool for Investigative Journalists",10.1109/TVCG.2014.2346431,http://dx.doi.org/10.1109/TVCG.2014.2346431,6875900,T,"Brehmer, M.;Ingram, S.;Stray, J.;Munzner, T.",;;;,"Brehmer, M.;Ingram, S.;Stray, J.;Munzner, T.",brehmer_infovis_14,"tory_infovis_09,granitze_infovis_04,kang_vast_12,sedlmair_infovis_12,endert_vast_12,chenyanh_infovis_09,duo_vast_13,sedlmair_infovis_13,mckeon_infovis_09,brehmer_infovis_13,cui_infovis_11,oesterli_vast_10,lloyd_infovis_11,"
InfoVis,2014,How Hierarchical Topics Evolve in Large Text Corpora,10.1109/TVCG.2014.2346433,http://dx.doi.org/10.1109/TVCG.2014.2346433,6875938,T,Weiwei Cui;Shixia Liu;Zhuofeng Wu;Hao Wei,;;;,Weiwei Cui;Shixia Liu;Zhuofeng Wu;Hao Wei,cui_infovis_14,"liu_infovis_13,vanham1_infovis_09,liu_vast_14,munzner_infovis_09,cui_infovis_11,wu2_vast_14,tanahashi_infovis_12,xu_vast_13,wongsuphasawat_infovis_12,duo_vast_13,monroe_vast_13,"
InfoVis,2014,Exploring the Placement and Design of Word-Scale Visualizations,10.1109/TVCG.2014.2346435,http://dx.doi.org/10.1109/TVCG.2014.2346435,6875917,T,"Goffin, P.;Willett, W.;Fekete, J.-D.;Isenberg, P.",;;;,"Goffin, P.;Willett, W.;Fekete, J.;Isenberg, P.",goffin_infovis_14,"perin_infovis_13,heer1_infovis_06,talbot_infovis_12,bostock_infovis_11,willett_infovis_07,steinberger_infovis_11,schulz_infovis_13,lee_infovis_10,saito_infovis_05,"
InfoVis,2014,Effects of Presentation Mode and Pace Control on Performance in Image Classification,10.1109/TVCG.2014.2346437,http://dx.doi.org/10.1109/TVCG.2014.2346437,6875979,T,"van der Corput, P.;van Wijk, J.J.",;,"van der Corput, P.;van Wijk, J.J.",vandercorput_infovis_14,
InfoVis,2014,Multivariate Network Exploration and Presentation: From Detail to Overview via Selections and Aggregations,10.1109/TVCG.2014.2346441,http://dx.doi.org/10.1109/TVCG.2014.2346441,6875972,T,"van den Elzen, S.;van Wijk, J.J.",;,"van den Elzen, S.;van Wijk, J.J.",vandenelzen_infovis_14,"martin_vis_95,wongn_infovis_03,perer_infovis_06,hurter_infovis_09,ghani_vast_13,elmqvist_vast_07,ward_vis_94,willett_infovis_07,elmqvist_infovis_08,vanham1_infovis_09,shneiderman_infovis_06,holten_infovis_06,"
InfoVis,2014,GLO-STIX: Graph-Level Operations for Specifying Techniques and Interactive eXploration,10.1109/TVCG.2014.2346444,http://dx.doi.org/10.1109/TVCG.2014.2346444,6875969,T,"Stolper, C.D.;Kahng, M.;Zhiyuan Lin;Foerster, F.;Goel, A.;Stasko, J.;Duen Horng Chau",;;;;;;,"Stolper, C.D.;Kahng, M.;Zhiyuan Lin;Foerster, F.;Goel, A.;Stasko, J.;Duen Horng Chau",stolper_infovis_14,"heer_infovis_08,heer_vast_11,heer_infovis_10,cui_infovis_08,henry_infovis_07,liu_vast_11,wattenbe_infovis_02,holten_infovis_06,viau_infovis_10,inselber_infovis_97,ersoy_infovis_11,bostock_infovis_11,shneiderman_infovis_06,vanham1_infovis_09,perin_infovis_13,"
InfoVis,2014,LiveGantt: Interactively Visualizing a Large Manufacturing Schedule,10.1109/TVCG.2014.2346454,http://dx.doi.org/10.1109/TVCG.2014.2346454,6875942,T,Jaemin Jo;Jaeseok Huh;Jonghun Park;Bohyoung Kim;Jinwook Seo,;;;;,Jaemin Jo;Jaeseok Huh;Jonghun Park;Bohyoung Kim;Jinwook Seo,jo_infovis_14,"monroe_vast_13,sedlmair_infovis_12,vrotsou_infovis_09,wongsuphasawat_infovis_12,"
InfoVis,2014,TenniVis: Visualization for Tennis Match Analysis,10.1109/TVCG.2014.2346445,http://dx.doi.org/10.1109/TVCG.2014.2346445,6876044,T,"Polk, T.;Jing Yang;Yueqi Hu;Ye Zhao",;;;,"Polk, T.;Jing Yang;Yueqi Hu;Ye Zhao",polk_infovis_14,"pileggi_infovis_12,perin_infovis_13,pingali_vis_01,jin_infovis_96,plaisant_infovis_02,"
InfoVis,2014,Combing the Communication Hairball: Visualizing Parallel Execution Traces using Logical Time,10.1109/TVCG.2014.2346456,http://dx.doi.org/10.1109/TVCG.2014.2346456,6876005,T,"Isaacs, K.E.;Bremer, P.-T.;Jusufi, I.;Gamblin, T.;Bhatele, A.;Schulz, M.;Hamann, B.",;;;;;;,"Isaacs, K.E.;Bremer, P.-T.;Jusufi, I.;Gamblin, T.;Bhatele, A.;Schulz, M.;Hamann, B.",isaacs_infovis_14,"landge_infovis_12,muelder_infovis_09,bennett_vis_11,monroe_vast_13,"
InfoVis,2014,MovExp: A Versatile Visualization Tool for Human-Computer Interaction Studies with 3D Performance and Biomechanical Data,10.1109/TVCG.2014.2346311,http://dx.doi.org/10.1109/TVCG.2014.2346311,6876050,T,"Palmas, G.;Bachynskyi, M.;Oulasvirta, A.;Seidel, H.-P.;Weinkauf, T.",;;;;,"Palmas, G.;Bachynskyi, M.;Oulasvirta, A.;Seidel, H.-P.;Weinkauf, T.",palmas_infovis_14,"keefe_vis_09,sedlmair_infovis_12,lee_infovis_12,stolte_infovis_00,ward_vis_94,weaver_infovis_04,"
InfoVis,2014,NeuroLines: A Subway Map Metaphor for Visualizing Nanoscale Neuronal Connectivity,10.1109/TVCG.2014.2346312,http://dx.doi.org/10.1109/TVCG.2014.2346312,6875935,T,"Al-Awami, A.K.;Beyer, J.;Strobelt, H.;Kasthuri, N.;Lichtman, J.W.;Pfister, H.;Hadwiger, M.",;;;;;;,"Al-Awami, A.;Beyer, J.;Strobelt, H.;Kasthuri, N.;Lichtman, J.;Pfister, H.;Hadwiger, M.",alawami_vast_14,"beyer_vis_13,hadwiger_vis_12,haehn_vis_14,bruckner_vis_09,bremm_vast_11,vanham1_infovis_09,borkin_infovis_11,kanitsar1_vis_02,lex_infovis_13,"
InfoVis,2013,A Deeper Understanding of Sequence in Narrative Visualization,10.1109/TVCG.2013.119,http://dx.doi.org/10.1109/TVCG.2013.119,6634182,T,"Hullman, J.;Drucker, S.;Riche, N.H.;Bongshin Lee;Fisher, D.;Adar, E.",;;;;;,"Hullman, J.;Drucker, S.;Riche, N.H.;Bongshin Lee;Fisher, D.;Adar, E.",hullman_infovis_13,1532788;4376131;4376133;5613452;4658129;6064988;4376187;4376146;885086
InfoVis,2013,A Design Space of Visualization Tasks,10.1109/TVCG.2013.120,http://dx.doi.org/10.1109/TVCG.2013.120,6634156,T,"Schulz, H.-J.;Nocke, T.;Heitzler, M.;Schumann, H.",;;;,"Schulz, H.;Nocke, T.;Heitzler, M.;Schumann, H.",schulz_infovis_13,559213;1532136;4376144;146372;6327265;235203;1382903;4677365;559211;1382902;636792;885093;885092;146375
InfoVis,2013,A Model for Structure-Based Comparison of Many Categories in Small-Multiple Displays,10.1109/TVCG.2013.122,http://dx.doi.org/10.1109/TVCG.2013.122,6634111,T,"Kehrer, J.;Piringer, H.;Berger, W.;Groller, M.E.",;;;,"Kehrer, J.;Piringer, H.;Berger, W.;Groller, E.",kehrer_infovis_13,5613440;4376133;1532821;6634169;6065027;6102439;4658146;885086;6327278;4376140
InfoVis,2013,A Multi-Level Typology of Abstract Visualization Tasks,10.1109/TVCG.2013.124,http://dx.doi.org/10.1109/TVCG.2013.124,6634168,T,"Brehmer, M.;Munzner, T.",;,"Brehmer, M.;Munzner, T.",brehmer_infovis_13,4376134;6327298;559213;6327248;6327297;1532136;5613437;4376146;1173148;4376144;6327275;5290695;4658124;235203;1382903;4677365;6102438;4658127;4658129;729560;1382902;6327277;146375
InfoVis,2013,An Empirically-Derived Taxonomy of Interaction Primitives for Interactive Cartography and Geovisualization,10.1109/TVCG.2013.130,http://dx.doi.org/10.1109/TVCG.2013.130,6634181,T,"Roth, R.E.",,"Roth, R.E.",roth_infovis_13,559213;4376144;146375;729560;1532136;5653599;885092
InfoVis,2013,An Interaction Model for Visualizations Beyond The Desktop,10.1109/TVCG.2013.134,http://dx.doi.org/10.1109/TVCG.2013.134,6634126,T,"Jansen, Y.;Dragicevic, P.",;,"Jansen, Y.;Dragicevic, P.",jansen_infovis_13,5613437;1532781;4376131;1532136;6327257;4376144;6327275;4015439;5290713;1249008;729560;146375
InfoVis,2013,Automatic Layout of Structured Hierarchical Reports,10.1109/TVCG.2013.137,http://dx.doi.org/10.1109/TVCG.2013.137,6634099,T,"Bakke, E.;Karger, D.R.;Miller, R.C.",;;,"Bakke, E.;Karger, D.R.;Miller, R.C.",bakke_infovis_13,6102445;1382886;528693;4376133;175815;1532129;636761
InfoVis,2013,Common Angle Plots as Perception-True Visualizations of Categorical Associations,10.1109/TVCG.2013.140,http://dx.doi.org/10.1109/TVCG.2013.140,6634157,T,"Hofmann, H.;Vendettuoli, M.",;,"Hofmann, H.;Vendettuoli, M.",hofmann_infovis_13,885091;1532128;5613436;6064996;5290702
InfoVis,2013,Creative User-Centered Visualization Design for Energy Analysts and Modelers,10.1109/TVCG.2013.145,http://dx.doi.org/10.1109/TVCG.2013.145,6634166,T,"Goodwin, S.;Dykes, J.;Jones, S.;Dillingham, I.;Dove, G.;Duffy, A.;Kachkaev, A.;Slingsby, A.;Wood, J.",;;;;;;;;,"Goodwin, S.;Dykes, J.;Jones, S.;Dillingham, I.;Dove, G.;Duffy, A.;Kachkaev, A.;Slingsby, A.;Wood, J.",goodwin_infovis_13,5613425;6327248;6065016;4376146;801851;6065017
InfoVis,2013,DiffAni: Visualizing Dynamic Graphs with a Hybrid of Difference Maps and Animation,10.1109/TVCG.2013.149,http://dx.doi.org/10.1109/TVCG.2013.149,6634116,T,"Rufiange, S.;McGuffin, M.J.",;,"Rufiange, S.;McGuffin, M.J.",rufiange_infovis_13,6400552;6064994;1532151;6065001;1173155;6065000;4658145;4376154;1173148;1532129;1173160;4376146
